"year"	"month"	"day"	"site"	"habitat"	"area"	"common_name"	"count"
2012	11	20	"E"	"pool"	11.7641158344013	"Western Mosquitofish"	0
2012	11	20	"E"	"pool"	16.0439762966015	"White Sucker"	0
2013	5	24	"A"	"pool"	14.6358119322148	"Bluegill"	0
2013	5	24	"A"	"pool"	20.0445677416587	"Bluntnose Minnow"	0
2013	5	24	"A"	"pool"	16.2346127226849	"Carmine Shiner"	0
2013	5	24	"A"	"pool"	16.9426141650583	"Central Stoneroller"	69
2013	5	24	"A"	"pool"	20.2548775569191	"Common Shiner"	0
2013	5	24	"A"	"pool"	20.2002274392538	"Creek Chub"	17
2013	5	24	"A"	"pool"	18.2414390876416	"Fathead Minnow"	0
2013	5	24	"A"	"pool"	15.6052668145999	"Green Sunfish"	2
2013	5	24	"A"	"pool"	19.2551665509109	"Johnny Darter"	6
2013	5	24	"A"	"pool"	16.8218543852197	"Longear Sunfish"	0
2013	5	24	"A"	"pool"	16.8573986440541	"Orangespotted Sunfish"	0
2013	5	24	"A"	"pool"	17.4639868832741	"Orangethroated Darter"	18
2013	5	24	"A"	"pool"	16.0120455147659	"Red Shiner"	0
2013	5	24	"A"	"pool"	18.2749068581227	"Ringed Crayfish"	0
2013	5	24	"A"	"pool"	14.4244640490963	"Sand Shiner"	0
2013	5	24	"A"	"pool"	17.5253923711472	"Slender Madtom"	1
2013	5	24	"A"	"pool"	14.9436840957311	"Southern Redbelly Dace"	86
2013	5	24	"A"	"pool"	17.3291283559901	"Suckermouth Minnows"	0
2013	5	24	"A"	"pool"	19.4329562096591	"Water Nymph Crayfish"	0
2013	5	24	"A"	"pool"	17.5871440216638	"Western Mosquitofish"	0
2013	5	24	"A"	"pool"	19.3382011121881	"White Sucker"	12
2013	5	24	"C"	"pool"	9.68014753562152	"Bluegill"	0
2013	5	24	"C"	"pool"	10.4980270606093	"Bluntnose Minnow"	0
2013	5	24	"C"	"pool"	7.8652218312673	"Carmine Shiner"	0
2013	5	24	"C"	"pool"	9.35749315183924	"Central Stoneroller"	0
2013	5	24	"C"	"pool"	8.79338624361426	"Common Shiner"	0
2013	5	24	"C"	"pool"	5.90100780791339	"Creek Chub"	0
2013	5	24	"C"	"pool"	9.39761388579817	"Fathead Minnow"	0
2013	5	24	"C"	"pool"	8.50206947983559	"Green Sunfish"	0
2013	5	24	"C"	"pool"	8.78742461103228	"Johnny Darter"	0
2013	5	24	"C"	"pool"	11.036565446202	"Longear Sunfish"	0
2013	5	24	"C"	"pool"	11.2933931316511	"Orangespotted Sunfish"	0
2013	5	24	"C"	"pool"	8.47842590567059	"Orangethroated Darter"	10
2013	5	24	"C"	"pool"	11.8414500996246	"Red Shiner"	0
2013	5	24	"C"	"pool"	7.38064627970693	"Ringed Crayfish"	0
2013	5	24	"C"	"pool"	9.14330474709941	"Sand Shiner"	0
2013	5	24	"C"	"pool"	8.8557381193063	"Slender Madtom"	0
2013	5	24	"C"	"pool"	10.641893009397	"Southern Redbelly Dace"	0
2013	5	24	"C"	"pool"	10.0251929090213	"Suckermouth Minnows"	0
2013	5	24	"C"	"pool"	7.96588163874622	"Water Nymph Crayfish"	0
2013	5	24	"C"	"pool"	8.68749080287647	"Western Mosquitofish"	0
2013	5	24	"C"	"pool"	10.4296569639406	"White Sucker"	0
2013	7	27	"E"	"pool"	17.0983052710161	"Bluegill"	0
2013	7	27	"E"	"pool"	14.7218120892243	"Bluntnose Minnow"	0
2013	7	27	"E"	"pool"	17.3950689044544	"Carmine Shiner"	0
2013	7	27	"E"	"pool"	10.2596036333014	"Central Stoneroller"	0
2013	7	27	"E"	"pool"	12.4277791523309	"Common Shiner"	0
2013	7	27	"E"	"pool"	11.3664981791605	"Creek Chub"	5
2013	7	27	"E"	"pool"	13.7864197286343	"Fathead Minnow"	0
2013	7	27	"E"	"pool"	14.0210404416306	"Green Sunfish"	0
2013	7	27	"E"	"pool"	16.361228645644	"Johnny Darter"	0
2013	7	27	"E"	"pool"	14.4877884531559	"Longear Sunfish"	0
2013	7	27	"E"	"pool"	10.5541382126383	"Orangespotted Sunfish"	0
2013	7	27	"E"	"pool"	13.5749512570777	"Orangethroated Darter"	0
2013	7	27	"E"	"pool"	13.4793689662533	"Red Shiner"	0
2013	7	27	"E"	"pool"	14.1434884688549	"Ringed Crayfish"	0
2013	7	27	"E"	"pool"	13.8830171121523	"Sand Shiner"	0
2013	7	27	"E"	"pool"	14.1811378748397	"Slender Madtom"	0
2013	7	27	"E"	"pool"	15.4448927963823	"Southern Redbelly Dace"	0
2013	7	27	"E"	"pool"	12.4697089957013	"Suckermouth Minnows"	0
2013	7	27	"E"	"pool"	13.1511339019723	"Water Nymph Crayfish"	0
2013	7	27	"E"	"pool"	12.7480461415358	"Western Mosquitofish"	0
2013	7	27	"E"	"pool"	12.1778440109612	"White Sucker"	0
2013	8	15	"A"	"pool"	19.8359972112905	"Bluegill"	0
2013	8	15	"A"	"pool"	17.4054349011554	"Bluntnose Minnow"	0
2013	8	15	"A"	"pool"	16.7692730812571	"Carmine Shiner"	0
2013	8	15	"A"	"pool"	15.5563146461469	"Central Stoneroller"	46
2013	8	15	"A"	"pool"	18.0123755881267	"Common Shiner"	1
2013	8	15	"A"	"pool"	14.7093220261949	"Creek Chub"	32
2013	8	15	"A"	"pool"	18.8651790978506	"Fathead Minnow"	0
2013	8	15	"A"	"pool"	14.1046540358686	"Green Sunfish"	0
2013	8	15	"A"	"pool"	19.9374285881095	"Johnny Darter"	0
2013	8	15	"A"	"pool"	20.3107267407538	"Longear Sunfish"	2
2013	8	15	"A"	"pool"	20.2596480471551	"Orangespotted Sunfish"	0
2013	8	15	"A"	"pool"	16.3099892039578	"Orangethroated Darter"	3
2013	8	15	"A"	"pool"	15.2178942601129	"Red Shiner"	0
2013	8	15	"A"	"pool"	15.3516334837531	"Ringed Crayfish"	0
2013	8	15	"A"	"pool"	15.9907201018981	"Sand Shiner"	0
2013	8	15	"A"	"pool"	19.6598899216431	"Slender Madtom"	0
2013	8	15	"A"	"pool"	16.9141484182826	"Southern Redbelly Dace"	29
2013	8	15	"A"	"pool"	15.9967396741983	"Suckermouth Minnows"	0
2013	8	15	"A"	"pool"	17.3364131582305	"Water Nymph Crayfish"	0
2013	8	15	"A"	"pool"	16.6019113410669	"Western Mosquitofish"	1
2013	8	15	"A"	"pool"	18.6470382233077	"White Sucker"	3
2013	8	15	"A"	"riffle"	8.8844822139432	"Bluegill"	0
2013	8	15	"A"	"riffle"	10.4014133573063	"Bluntnose Minnow"	0
2013	8	15	"A"	"riffle"	11.1474256148056	"Carmine Shiner"	0
2013	8	15	"A"	"riffle"	7.62124034150126	"Central Stoneroller"	0
2013	8	15	"A"	"riffle"	7.85962548742675	"Common Shiner"	0
2013	8	15	"A"	"riffle"	9.47265683883564	"Creek Chub"	0
2013	8	15	"A"	"riffle"	11.4197634165667	"Fathead Minnow"	0
2013	8	15	"A"	"riffle"	10.8534040751109	"Green Sunfish"	0
2013	8	15	"A"	"riffle"	7.07624806433554	"Johnny Darter"	0
2013	8	15	"A"	"riffle"	11.3188419649405	"Longear Sunfish"	0
2013	8	15	"A"	"riffle"	10.9624308953293	"Orangespotted Sunfish"	0
2013	8	15	"A"	"riffle"	7.73536379900799	"Orangethroated Darter"	0
2013	8	15	"A"	"riffle"	13.2425776047928	"Red Shiner"	0
2013	8	15	"A"	"riffle"	7.25740338016908	"Ringed Crayfish"	0
2013	8	15	"A"	"riffle"	6.11774904846728	"Sand Shiner"	0
2013	8	15	"A"	"riffle"	9.57294132947703	"Slender Madtom"	0
2013	8	15	"A"	"riffle"	9.24520255189254	"Southern Redbelly Dace"	5
2013	8	15	"A"	"riffle"	11.0724409278025	"Suckermouth Minnows"	0
2013	8	15	"A"	"riffle"	9.99261303435541	"Water Nymph Crayfish"	0
2013	8	15	"A"	"riffle"	10.8501724419968	"Western Mosquitofish"	0
2013	8	15	"A"	"riffle"	6.56315269296427	"White Sucker"	0
2013	8	15	"C"	"pool"	10.3940319563625	"Bluegill"	0
2013	8	15	"C"	"pool"	10.6147042593617	"Bluntnose Minnow"	0
2013	8	15	"C"	"pool"	9.27665915380115	"Carmine Shiner"	0
2013	8	15	"C"	"pool"	7.6116429862735	"Central Stoneroller"	0
2013	8	15	"C"	"pool"	10.4311561501567	"Common Shiner"	0
2013	8	15	"C"	"pool"	8.13579249190048	"Creek Chub"	0
2013	8	15	"C"	"pool"	5.78758243201794	"Fathead Minnow"	0
2013	8	15	"C"	"pool"	6.28385240505777	"Green Sunfish"	0
2013	8	15	"C"	"pool"	6.38286077587899	"Johnny Darter"	0
2013	8	15	"C"	"pool"	7.83747247562035	"Longear Sunfish"	0
2013	8	15	"C"	"pool"	9.92953430980543	"Orangespotted Sunfish"	0
2013	8	15	"C"	"pool"	9.16759847617582	"Orangethroated Darter"	0
2013	8	15	"C"	"pool"	6.32753537255759	"Red Shiner"	0
2013	8	15	"C"	"pool"	10.4474831021689	"Ringed Crayfish"	0
2013	8	15	"C"	"pool"	8.07080372326664	"Sand Shiner"	0
2013	8	15	"C"	"pool"	11.5640101286773	"Slender Madtom"	0
2013	8	15	"C"	"pool"	9.60309774176807	"Southern Redbelly Dace"	0
2013	8	15	"C"	"pool"	13.6484797038281	"Suckermouth Minnows"	0
2013	8	15	"C"	"pool"	8.76670415245105	"Water Nymph Crayfish"	0
2013	8	15	"C"	"pool"	10.4955026507316	"Western Mosquitofish"	0
2013	8	15	"C"	"pool"	9.1107550095768	"White Sucker"	0
2013	8	15	"E"	"pool"	12.2950429224762	"Bluegill"	0
2013	8	15	"E"	"pool"	17.5154855571343	"Bluntnose Minnow"	0
2013	8	15	"E"	"pool"	13.4347435570363	"Carmine Shiner"	0
2013	8	15	"E"	"pool"	14.3125522371791	"Central Stoneroller"	0
2013	8	15	"E"	"pool"	13.7517336653285	"Common Shiner"	0
2013	8	15	"E"	"pool"	12.1750573405406	"Creek Chub"	0
2013	8	15	"E"	"pool"	11.1349322790462	"Fathead Minnow"	0
2013	8	15	"E"	"pool"	16.4178471330357	"Green Sunfish"	0
2013	8	15	"E"	"pool"	17.1692181562874	"Johnny Darter"	0
2013	8	15	"E"	"pool"	14.444515703567	"Longear Sunfish"	0
2013	8	15	"E"	"pool"	11.941219833086	"Orangespotted Sunfish"	0
2013	8	15	"E"	"pool"	12.4802030901662	"Orangethroated Darter"	1
2013	8	15	"E"	"pool"	15.8866688988484	"Red Shiner"	0
2013	8	15	"E"	"pool"	14.1077769881472	"Ringed Crayfish"	0
2013	8	15	"E"	"pool"	13.4931128497685	"Sand Shiner"	0
2013	8	15	"E"	"pool"	11.7617272123904	"Slender Madtom"	0
2013	8	15	"E"	"pool"	12.7842862609229	"Southern Redbelly Dace"	0
2013	8	15	"E"	"pool"	15.5148915290425	"Suckermouth Minnows"	0
2013	8	15	"E"	"pool"	15.5985515958823	"Water Nymph Crayfish"	0
2013	8	15	"E"	"pool"	13.8195625940277	"Western Mosquitofish"	0
2013	8	15	"E"	"pool"	12.2191355208496	"White Sucker"	0
2013	11	19	"A"	"pool"	16.3110098789585	"Bluegill"	0
2013	11	19	"A"	"pool"	18.7677835317283	"Bluntnose Minnow"	0
2013	11	19	"A"	"pool"	17.0824126652427	"Carmine Shiner"	0
2013	11	19	"A"	"pool"	14.806379043042	"Central Stoneroller"	34
2013	11	19	"A"	"pool"	21.6070284146051	"Common Shiner"	0
2013	11	19	"A"	"pool"	16.9165668468576	"Creek Chub"	5
2013	11	19	"A"	"pool"	18.0405554526116	"Fathead Minnow"	0
2013	11	19	"A"	"pool"	17.4614427130288	"Green Sunfish"	5
2013	11	19	"A"	"pool"	20.5444855385875	"Johnny Darter"	3
2013	11	19	"A"	"pool"	18.7311315172892	"Longear Sunfish"	1
2013	11	19	"A"	"pool"	19.049443932505	"Orangespotted Sunfish"	0
2013	11	19	"A"	"pool"	18.8984180257763	"Orangethroated Darter"	33
2013	11	19	"A"	"pool"	19.3134598098901	"Red Shiner"	0
2013	11	19	"A"	"pool"	16.7119542939328	"Ringed Crayfish"	2
2013	11	19	"A"	"pool"	17.1277534564258	"Sand Shiner"	0
2013	11	19	"A"	"pool"	17.3547351640386	"Slender Madtom"	2
2013	11	19	"A"	"pool"	15.4758713830605	"Southern Redbelly Dace"	92
2013	11	19	"A"	"pool"	18.7984575074282	"Suckermouth Minnows"	0
2013	11	19	"A"	"pool"	18.4406038276047	"Water Nymph Crayfish"	7
2013	11	19	"A"	"pool"	20.1923737842865	"Western Mosquitofish"	0
2013	11	19	"A"	"pool"	16.6798082292893	"White Sucker"	3
2013	11	19	"A"	"riffle"	9.259813110115	"Bluegill"	0
2013	11	19	"A"	"riffle"	11.2717896153395	"Bluntnose Minnow"	0
2013	11	19	"A"	"riffle"	11.9506958839208	"Carmine Shiner"	0
2013	11	19	"A"	"riffle"	8.0823201371343	"Central Stoneroller"	0
2013	11	19	"A"	"riffle"	8.43831347266492	"Common Shiner"	0
2013	11	19	"A"	"riffle"	8.12213705717942	"Creek Chub"	0
2013	11	19	"A"	"riffle"	9.40647873327398	"Fathead Minnow"	0
2013	11	19	"A"	"riffle"	10.3189179346271	"Green Sunfish"	0
2013	11	19	"A"	"riffle"	12.6615540627492	"Johnny Darter"	0
2013	11	19	"A"	"riffle"	9.51658038622844	"Longear Sunfish"	0
2013	11	19	"A"	"riffle"	8.13983047821747	"Orangespotted Sunfish"	0
2013	11	19	"A"	"riffle"	9.37892998545127	"Orangethroated Darter"	1
2013	11	19	"A"	"riffle"	10.9244625430762	"Red Shiner"	0
2013	11	19	"A"	"riffle"	15.2328988926203	"Ringed Crayfish"	0
2013	11	19	"A"	"riffle"	11.1914100976297	"Sand Shiner"	0
2013	11	19	"A"	"riffle"	7.12763268826058	"Slender Madtom"	0
2013	11	19	"A"	"riffle"	10.8583394134861	"Southern Redbelly Dace"	0
2013	11	19	"A"	"riffle"	8.66148385826545	"Suckermouth Minnows"	0
2013	11	19	"A"	"riffle"	6.44721177106837	"Water Nymph Crayfish"	0
2013	11	19	"A"	"riffle"	9.5900346640718	"Western Mosquitofish"	0
2013	11	19	"A"	"riffle"	8.87408427867769	"White Sucker"	0
2013	11	25	"C"	"pool"	8.66823508477931	"Bluegill"	0
2013	11	25	"C"	"pool"	7.16741452192108	"Bluntnose Minnow"	0
2013	11	25	"C"	"pool"	8.12499491652836	"Carmine Shiner"	0
2013	11	25	"C"	"pool"	8.40718716577812	"Central Stoneroller"	0
2013	11	25	"C"	"pool"	11.49250725198	"Common Shiner"	0
2013	11	25	"C"	"pool"	10.4328840940519	"Creek Chub"	0
2013	11	25	"C"	"pool"	11.0259518636928	"Fathead Minnow"	0
2013	11	25	"C"	"pool"	9.67990743544668	"Green Sunfish"	0
2013	11	25	"C"	"pool"	5.21126445195811	"Johnny Darter"	0
2013	11	25	"C"	"pool"	12.1705907480883	"Longear Sunfish"	0
2013	11	25	"C"	"pool"	11.7950579361901	"Orangespotted Sunfish"	0
2013	11	25	"C"	"pool"	8.23493745271839	"Orangethroated Darter"	2
2013	11	25	"C"	"pool"	7.80723675982634	"Red Shiner"	0
2013	11	25	"C"	"pool"	6.71943324132106	"Ringed Crayfish"	0
2013	11	25	"C"	"pool"	5.73680428769183	"Sand Shiner"	0
2013	11	25	"C"	"pool"	9.70530666212991	"Slender Madtom"	0
2013	11	25	"C"	"pool"	6.67318622490995	"Southern Redbelly Dace"	5
2013	11	25	"C"	"pool"	9.74308853671307	"Suckermouth Minnows"	0
2013	11	25	"C"	"pool"	7.19311372796321	"Water Nymph Crayfish"	0
2013	11	25	"C"	"pool"	8.05074398575828	"Western Mosquitofish"	0
2013	11	25	"C"	"pool"	7.92089158491644	"White Sucker"	0
2013	11	25	"E"	"pool"	15.7853417022968	"Bluegill"	0
2013	11	25	"E"	"pool"	16.7317533734365	"Bluntnose Minnow"	0
2013	11	25	"E"	"pool"	15.6066044589517	"Carmine Shiner"	0
2013	11	25	"E"	"pool"	12.7139057253174	"Central Stoneroller"	0
2013	11	25	"E"	"pool"	13.2682798869237	"Common Shiner"	0
2013	11	25	"E"	"pool"	17.3911101081264	"Creek Chub"	0
2013	11	25	"E"	"pool"	11.8637032187158	"Fathead Minnow"	0
2013	11	25	"E"	"pool"	12.8366577865928	"Green Sunfish"	0
2013	11	25	"E"	"pool"	14.0656742178741	"Johnny Darter"	0
2013	11	25	"E"	"pool"	9.02280792390067	"Longear Sunfish"	0
2013	11	25	"E"	"pool"	10.9730411102082	"Orangespotted Sunfish"	0
2013	11	25	"E"	"pool"	11.9147792165535	"Orangethroated Darter"	15
2013	11	25	"E"	"pool"	12.5107098157117	"Red Shiner"	0
2013	11	25	"E"	"pool"	15.9841174017429	"Ringed Crayfish"	0
2013	11	25	"E"	"pool"	12.9062083810109	"Sand Shiner"	0
2013	11	25	"E"	"pool"	13.4635367410006	"Slender Madtom"	0
2013	11	25	"E"	"pool"	13.0545317897052	"Southern Redbelly Dace"	0
2013	11	25	"E"	"pool"	13.7300611601373	"Suckermouth Minnows"	0
2013	11	25	"E"	"pool"	15.0781512608948	"Water Nymph Crayfish"	0
2013	11	25	"E"	"pool"	13.5144750516949	"Western Mosquitofish"	0
2013	11	25	"E"	"pool"	14.169608825986	"White Sucker"	0
2014	5	8	"A"	"pool"	18.4019883279097	"Bluegill"	0
2014	5	8	"A"	"pool"	16.1211043004773	"Bluntnose Minnow"	0
2014	5	8	"A"	"pool"	19.4749679900024	"Carmine Shiner"	0
2014	5	8	"A"	"pool"	20.697027031906	"Central Stoneroller"	8
2014	5	8	"A"	"pool"	18.0211112016942	"Common Shiner"	2
2014	5	8	"A"	"pool"	17.2456230373612	"Creek Chub"	7
2014	5	8	"A"	"pool"	16.3999650812975	"Fathead Minnow"	0
2014	5	8	"A"	"pool"	17.4923357866932	"Green Sunfish"	2
2014	5	8	"A"	"pool"	20.4621881895681	"Johnny Darter"	1
2014	5	8	"A"	"pool"	17.9786760334899	"Longear Sunfish"	0
2014	5	8	"A"	"pool"	20.0005370028756	"Orangespotted Sunfish"	0
2014	5	8	"A"	"pool"	18.0617640139639	"Orangethroated Darter"	2
2014	5	8	"A"	"pool"	19.6856339342882	"Red Shiner"	0
2014	5	8	"A"	"pool"	21.8167772161551	"Ringed Crayfish"	0
2014	5	8	"A"	"pool"	15.2974426878025	"Sand Shiner"	0
2014	5	8	"A"	"pool"	12.9137690686304	"Slender Madtom"	0
2014	5	8	"A"	"pool"	19.1512267010532	"Southern Redbelly Dace"	106
2014	5	8	"A"	"pool"	16.5276430938605	"Suckermouth Minnows"	0
2014	5	8	"A"	"pool"	16.8217414564236	"Water Nymph Crayfish"	9
2014	5	8	"A"	"pool"	17.7418975296958	"Western Mosquitofish"	0
2014	5	8	"A"	"pool"	21.587333849919	"White Sucker"	1
2014	5	8	"A"	"riffle"	7.66770809973544	"Bluegill"	0
2014	5	8	"A"	"riffle"	8.5079915192468	"Bluntnose Minnow"	0
2014	5	8	"A"	"riffle"	11.8286361504769	"Carmine Shiner"	0
2014	5	8	"A"	"riffle"	8.19549899046834	"Central Stoneroller"	0
2014	5	8	"A"	"riffle"	9.10182174700464	"Common Shiner"	0
2014	5	8	"A"	"riffle"	10.7424691933253	"Creek Chub"	0
2014	5	8	"A"	"riffle"	8.59896072179672	"Fathead Minnow"	0
2014	5	8	"A"	"riffle"	9.30763500022755	"Green Sunfish"	0
2014	5	8	"A"	"riffle"	12.3653641925415	"Johnny Darter"	0
2014	5	8	"A"	"riffle"	10.4146402276292	"Longear Sunfish"	0
2014	5	8	"A"	"riffle"	9.98896898131112	"Orangespotted Sunfish"	0
2014	5	8	"A"	"riffle"	11.1729495964066	"Orangethroated Darter"	12
2014	5	8	"A"	"riffle"	11.0184146914298	"Red Shiner"	0
2014	5	8	"A"	"riffle"	9.42152949653709	"Ringed Crayfish"	0
2014	5	8	"A"	"riffle"	12.4407097762836	"Sand Shiner"	0
2014	5	8	"A"	"riffle"	10.4381317130696	"Slender Madtom"	0
2014	5	8	"A"	"riffle"	7.55690720544886	"Southern Redbelly Dace"	1
2014	5	8	"A"	"riffle"	10.1498008527052	"Suckermouth Minnows"	0
2014	5	8	"A"	"riffle"	8.76266371817014	"Water Nymph Crayfish"	0
2014	5	8	"A"	"riffle"	13.2459833030672	"Western Mosquitofish"	0
2014	5	8	"A"	"riffle"	13.6699351012119	"White Sucker"	0
2014	5	8	"C"	"pool"	9.28881253163475	"Bluegill"	0
2014	5	8	"C"	"pool"	8.60631236034669	"Bluntnose Minnow"	0
2014	5	8	"C"	"pool"	8.77920998536782	"Carmine Shiner"	0
2014	5	8	"C"	"pool"	9.58970743831124	"Central Stoneroller"	0
2014	5	8	"C"	"pool"	11.5371123232601	"Common Shiner"	0
2014	5	8	"C"	"pool"	9.77372355077895	"Creek Chub"	0
2014	5	8	"C"	"pool"	3.92366347147884	"Fathead Minnow"	0
2014	5	8	"C"	"pool"	9.04373881098661	"Green Sunfish"	0
2014	5	8	"C"	"pool"	5.41390732426248	"Johnny Darter"	0
2014	5	8	"C"	"pool"	6.43304738563949	"Longear Sunfish"	0
2014	5	8	"C"	"pool"	7.044034960927	"Orangespotted Sunfish"	0
2014	5	8	"C"	"pool"	10.5267846382876	"Orangethroated Darter"	7
2014	5	8	"C"	"pool"	9.23373018423258	"Red Shiner"	0
2014	5	8	"C"	"pool"	7.52351995781834	"Ringed Crayfish"	0
2014	5	8	"C"	"pool"	8.07082717594226	"Sand Shiner"	0
2014	5	8	"C"	"pool"	12.1898719237093	"Slender Madtom"	0
2014	5	8	"C"	"pool"	6.83028347603708	"Southern Redbelly Dace"	2
2014	5	8	"C"	"pool"	3.77407592530542	"Suckermouth Minnows"	0
2014	5	8	"C"	"pool"	8.48263259654362	"Water Nymph Crayfish"	0
2014	5	8	"C"	"pool"	8.69745064413321	"Western Mosquitofish"	0
2014	5	8	"C"	"pool"	4.78916205593182	"White Sucker"	0
2014	5	8	"E"	"pool"	14.1724428868919	"Bluegill"	0
2014	5	8	"E"	"pool"	17.4623463542455	"Bluntnose Minnow"	0
2014	5	8	"E"	"pool"	13.8745815122281	"Carmine Shiner"	0
2014	5	8	"E"	"pool"	16.5547166894901	"Central Stoneroller"	1
2014	5	8	"E"	"pool"	13.7333728250268	"Common Shiner"	0
2014	5	8	"E"	"pool"	13.383682948327	"Creek Chub"	0
2014	5	8	"E"	"pool"	13.756706349559	"Fathead Minnow"	0
2014	5	8	"E"	"pool"	14.7869327206138	"Green Sunfish"	0
2014	5	8	"E"	"pool"	12.5389010200605	"Johnny Darter"	0
2014	5	8	"E"	"pool"	15.022678867889	"Longear Sunfish"	0
2014	5	8	"E"	"pool"	13.440051786485	"Orangespotted Sunfish"	0
2014	5	8	"E"	"pool"	15.2769294416005	"Orangethroated Darter"	0
2014	5	8	"E"	"pool"	13.309268896793	"Red Shiner"	0
2014	5	8	"E"	"pool"	12.7108557942954	"Ringed Crayfish"	1
2014	5	8	"E"	"pool"	14.5198629386126	"Sand Shiner"	0
2014	5	8	"E"	"pool"	13.9331994451981	"Slender Madtom"	0
2014	5	8	"E"	"pool"	15.410887353827	"Southern Redbelly Dace"	1
2014	5	8	"E"	"pool"	14.7112912826464	"Suckermouth Minnows"	0
2014	5	8	"E"	"pool"	14.955585797761	"Water Nymph Crayfish"	0
2014	5	8	"E"	"pool"	10.9173030894477	"Western Mosquitofish"	0
2014	5	8	"E"	"pool"	13.5373021229237	"White Sucker"	0
2014	8	15	"A"	"pool"	16.3245990118842	"Bluegill"	0
2014	8	15	"A"	"pool"	15.932639534546	"Bluntnose Minnow"	0
2014	8	15	"A"	"pool"	22.2333054716529	"Carmine Shiner"	0
2014	8	15	"A"	"pool"	17.2022581175346	"Central Stoneroller"	51
2014	8	15	"A"	"pool"	22.6556959269681	"Common Shiner"	11
2014	8	15	"A"	"pool"	18.7325061377854	"Creek Chub"	20
2014	8	15	"A"	"pool"	17.1973326371842	"Fathead Minnow"	0
2014	8	15	"A"	"pool"	21.9673829163182	"Green Sunfish"	4
2014	8	15	"A"	"pool"	15.8282684983834	"Johnny Darter"	11
2014	8	15	"A"	"pool"	15.701975641248	"Longear Sunfish"	0
2014	8	15	"A"	"pool"	18.4383139914896	"Orangespotted Sunfish"	0
2014	8	15	"A"	"pool"	17.8914287825408	"Orangethroated Darter"	8
2014	8	15	"A"	"pool"	23.6891191360931	"Red Shiner"	0
2014	8	15	"A"	"pool"	20.92796710371	"Ringed Crayfish"	2
2014	8	15	"A"	"pool"	17.7451959312887	"Sand Shiner"	0
2014	8	15	"A"	"pool"	18.0823674382459	"Slender Madtom"	0
2014	8	15	"A"	"pool"	17.9766651557008	"Southern Redbelly Dace"	131
2014	8	15	"A"	"pool"	18.9682572808057	"Suckermouth Minnows"	0
2014	8	15	"A"	"pool"	17.1758446040051	"Water Nymph Crayfish"	11
2014	8	15	"A"	"pool"	17.8718613144134	"Western Mosquitofish"	0
2014	8	15	"A"	"pool"	15.772438053544	"White Sucker"	5
2014	8	15	"A"	"riffle"	9.44200583943378	"Bluegill"	0
2014	8	15	"A"	"riffle"	9.22879244378652	"Bluntnose Minnow"	0
2014	8	15	"A"	"riffle"	9.1170171766264	"Carmine Shiner"	0
2014	8	15	"A"	"riffle"	8.37608016404009	"Central Stoneroller"	20
2014	8	15	"A"	"riffle"	8.44954078578761	"Common Shiner"	0
2014	8	15	"A"	"riffle"	11.1602834447736	"Creek Chub"	0
2014	8	15	"A"	"riffle"	7.86174847213011	"Fathead Minnow"	0
2014	8	15	"A"	"riffle"	6.93257246080307	"Green Sunfish"	0
2014	8	15	"A"	"riffle"	7.56333757808504	"Johnny Darter"	0
2014	8	15	"A"	"riffle"	9.31573374349173	"Longear Sunfish"	0
2014	8	15	"A"	"riffle"	10.7786663546805	"Orangespotted Sunfish"	0
2014	8	15	"A"	"riffle"	6.92888337704846	"Orangethroated Darter"	27
2014	8	15	"A"	"riffle"	5.79744151292411	"Red Shiner"	0
2014	8	15	"A"	"riffle"	9.10732676476604	"Ringed Crayfish"	8
2014	8	15	"A"	"riffle"	8.59875165641171	"Sand Shiner"	0
2014	8	15	"A"	"riffle"	10.8211873373388	"Slender Madtom"	0
2014	8	15	"A"	"riffle"	9.28594729132949	"Southern Redbelly Dace"	6
2014	8	15	"A"	"riffle"	6.54783930185953	"Suckermouth Minnows"	0
2014	8	15	"A"	"riffle"	9.83705740339569	"Water Nymph Crayfish"	3
2014	8	15	"A"	"riffle"	10.0207250218251	"Western Mosquitofish"	0
2014	8	15	"A"	"riffle"	11.5094544692055	"White Sucker"	0
2014	8	15	"C"	"pool"	7.30296677022605	"Bluegill"	0
2014	8	15	"C"	"pool"	4.93362257393516	"Bluntnose Minnow"	0
2014	8	15	"C"	"pool"	9.7402232492402	"Carmine Shiner"	0
2014	8	15	"C"	"pool"	10.2552708514919	"Central Stoneroller"	0
2014	8	15	"C"	"pool"	8.14589021603075	"Common Shiner"	0
2014	8	15	"C"	"pool"	7.65861911568143	"Creek Chub"	0
2014	8	15	"C"	"pool"	8.13228306508449	"Fathead Minnow"	0
2014	8	15	"C"	"pool"	12.5524220193207	"Green Sunfish"	0
2014	8	15	"C"	"pool"	8.62873548586995	"Johnny Darter"	0
2014	8	15	"C"	"pool"	8.894515318954	"Longear Sunfish"	0
2014	8	15	"C"	"pool"	7.57614640854376	"Orangespotted Sunfish"	0
2014	8	15	"C"	"pool"	7.37907360530331	"Orangethroated Darter"	1
2014	8	15	"C"	"pool"	11.1136319874352	"Red Shiner"	0
2014	8	15	"C"	"pool"	4.09479938697186	"Ringed Crayfish"	20
2014	8	15	"C"	"pool"	5.99125370961519	"Sand Shiner"	0
2014	8	15	"C"	"pool"	11.5578717157147	"Slender Madtom"	0
